id,danceability,popularity
6322,0.138,20
6323,0.402,19
6324,0.589,19
6325,0.17,20
6326,0.361,19
6327,0.13,19
6328,0.301,19
6329,0.183,18
6330,0.133,20
6331,0.452,19
6332,0.525,19
6333,0.23,19
6334,0.41,21
6335,0.383,19
6336,0.289,20
6337,0.516,21
6338,0.308,21
6339,0.557,21
6340,0.286,20
6341,0.307,20
6342,0.288,20
6343,0.506,18
6344,0.324,21
6345,0.561,20
6346,0.306,19
6347,0.159,19
6348,0.382,20
6349,0.195,20
6350,0.405,43
6351,0.255,10
6352,0.413,19
6353,0.475,49
6354,0.311,21
6355,0.41,20
6356,0.212,20
6357,0.502,18
6358,0.158,19
6359,0.233,39
6360,0.298,19
6361,0.142,18
6362,0.46,46
6363,0.435,19
6364,0.168,19
6365,0.237,38
6366,0.481,20
6367,0.0833,19
6368,0.235,19
6369,0.348,20
6370,0.0749,19
6371,0.345,20
6372,0.199,18
6373,0.153,19
6374,0.137,19
6375,0.235,19
6376,0.297,19
6377,0.0728,19
6378,0.422,18
6379,0.366,21
6380,0.243,20
6381,0.218,20
6382,0.39,20
6383,0.289,20
6384,0.262,20
6385,0.293,20
6386,0.401,19
6387,0.254,20
6388,0.387,21
6389,0.166,19
6390,0.0658,19
6391,0.179,20
6392,0.293,20
6393,0.348,20
6394,0.349,21
6395,0.375,20
6396,0.217,19
6397,0.166,19
6398,0.37,0
6399,0.207,19
6400,0.343,42
6401,0.444,41
6402,0.295,43
6403,0.265,42
6404,0.409,19
6405,0.233,19
6406,0.391,19
6407,0.154,18
6408,0.297,18
6409,0.442,18
6410,0.152,19
6411,0.201,19
6412,0.424,20
6413,0.496,19
6414,0.188,19
6415,0.295,20
6416,0.0731,18
6417,0.527,18
6418,0.257,19
6419,0.0876,19
6420,0.256,19
6421,0.183,19
6422,0.35,20
6423,0.178,19
6424,0.263,18
6425,0.158,18
6426,0.411,47
6427,0.38,20
6428,0.567,20
6429,0.378,20
6430,0.365,19
6431,0.364,18
6432,0.172,18
6433,0.364,18
6434,0.472,19
6435,0.1,19
6436,0.241,20
6437,0.367,18
6438,0.1,18
6439,0.177,18
6440,0.29,18
6441,0.312,18
6442,0.351,20
6443,0.579,20
6444,0.507,20
6445,0.19,18
6446,0.203,19
6447,0.283,20
6448,0.374,20
6449,0.193,18
6450,0.265,37
6451,0.455,43
6452,0.466,36
6453,0.222,19
6454,0.342,19
6455,0.466,18
6456,0.217,18
6457,0.269,18
6458,0.224,19
6459,0.0858,18
6460,0.166,18
6461,0.432,20
6462,0.316,19
6463,0.162,19
6464,0.153,19
6465,0.227,18
6466,0.257,20
6467,0.481,19
6468,0.0689,18
6469,0.279,19
6470,0.164,20
6471,0.483,18
6472,0.188,19
6473,0.109,18
6474,0.385,19
6475,0.263,41
6476,0.171,18
6477,0.127,17
6478,0.148,46
6479,0.181,18
6480,0.135,20
6481,0.395,46
6482,0.528,46
6483,0.279,20
6484,0.109,19
6485,0.491,20
6486,0.23,19
6487,0.504,19
6488,0.171,20
6489,0.307,18
6490,0.15,18
6491,0.255,19
6492,0.228,19
6493,0.155,19
6494,0.362,20
6495,0.273,18
6496,0.246,19
6497,0.289,19
6498,0.244,18
6499,0.184,19
6500,0.353,18
6501,0.107,17
6502,0.153,18
6503,0.462,18
6504,0.162,17
6505,0.208,18
6506,0.398,18
6507,0.201,18
6508,0.307,20
6509,0.171,19
6510,0.499,50
6511,0.212,18
6512,0.257,17
6513,0.0999,17
6514,0.29,18
6515,0.266,17
6516,0.376,18
6517,0.121,18
6518,0.349,18
6519,0.177,40
6520,0.182,19
6521,0.456,19
6522,0.23,19
6523,0.265,18
6524,0.178,18
6525,0.45,19
6526,0.322,19
6527,0.264,20
6528,0.079,17
6529,0.366,18
6530,0.295,17
6531,0.493,19
6532,0.29,18
6533,0.0671,18
6534,0.164,18
6535,0.465,18
6536,0.492,18
6537,0.115,18
6538,0.0938,18
6539,0.281,17
6540,0.43,20
6541,0.289,18
6542,0.454,18
6543,0.467,17
6544,0.403,20
6545,0.455,17
6546,0.288,19
6547,0.498,20
6548,0.203,17
6549,0.0629,18
6550,0.406,38
6551,0.211,39
6552,0.421,41
6553,0.242,8
6554,0.28,18
6555,0.293,19
6556,0.269,19
6557,0.107,17
6558,0.404,49
6559,0.422,17
6560,0.505,46
6561,0.27,18
6562,0.265,18
6563,0.177,19
6564,0.21,18
6565,0.45,18
6566,0.15,19
6567,0.431,18
6568,0.258,17
6569,0.242,18
6570,0.238,18
6571,0.462,18
6572,0.0954,17
6573,0.392,18
6574,0.456,18
6575,0.144,17
6576,0.0974,18
6577,0.209,17
6578,0.407,18
6579,0.179,39
6580,0.304,17
6581,0.248,17
6582,0.304,19
6583,0.127,18
6584,0.251,18
6585,0.196,18
6586,0.594,19
6587,0.498,18
6588,0.263,19
6589,0.163,18
6590,0.294,18
6591,0.363,19
6592,0.153,18
6593,0.546,18
6594,0.298,19
6595,0.293,18
6596,0.188,18
6597,0.397,19
6598,0.187,17
6599,0.278,19
6600,0.38,34
6601,0.418,17
6602,0.26,44
6603,0.378,18
6604,0.219,17
6605,0.0897,18
6606,0.219,18
6607,0.14,18
6608,0.434,17
6609,0.329,18
6610,0.287,17
6611,0.412,38
6612,0.101,43
6613,0.382,18
6614,0.238,17
6615,0.212,17
6616,0.0668,17
6617,0.167,18
6618,0.406,17
6619,0.069,18
6620,0.303,18
6621,0.412,18
6622,0.192,17
6623,0.269,18
6624,0.31,18
6625,0.305,17
6626,0.147,18
6627,0.547,17
6628,0.205,17
6629,0.186,17
6630,0.318,17
6631,0.492,17
6632,0.115,18
6633,0.163,17
6634,0.146,17
6635,0.126,17
6636,0.208,18
6637,0.241,17
6638,0.521,19
6639,0.283,17
6640,0.2,17
6641,0.318,17
6642,0.445,18
6643,0.302,17
6644,0.17,17
6645,0.176,19
6646,0.503,17
6647,0.381,19
6648,0.218,17
6649,0.265,19
6650,0.254,50
6651,0.53,47
6652,0.403,17
6653,0.246,17
6654,0.513,17
6655,0.354,18
6656,0.551,17
6657,0.253,18
6658,0.318,17
6659,0.157,17
6660,0.534,17
6661,0.493,41
6662,0.175,19
6663,0.0698,17
6664,0.161,19
6665,0.404,18
6666,0.204,17
6667,0.452,18
6668,0.287,18
6669,0.114,17
6670,0.226,17
6671,0.22,44
6672,0.188,17
6673,0.303,18
6674,0.321,16
6675,0.11,17
6676,0.527,19
6677,0.341,17
6678,0.423,19
6679,0.425,18
6680,0.107,17
6681,0.315,19
6682,0.455,19
6683,0.375,17
6684,0.127,19
6685,0.436,17
6686,0.204,17
6687,0.504,19
6688,0.251,17
6689,0.292,17
6690,0.381,17
6691,0.441,19
6692,0.217,18
6693,0.367,18
6694,0.469,18
6695,0.173,19
6696,0.288,17
6697,0.254,19
6698,0.424,18
6699,0.0806,18
6700,0.535,46
6701,0.452,35
6702,0.462,42
6703,0.467,34
6704,0.455,18
6705,0.2,36
6706,0.274,18
6707,0.316,40
6708,0.416,18
6709,0.301,17
6710,0.497,18
6711,0.135,44
6712,0.309,17
6713,0.343,17
6714,0.308,17
6715,0.461,18
6716,0.153,18
6717,0.14,17
6718,0.197,17
6719,0.378,17
6720,0.362,17
6721,0.0758,18
6722,0.211,45
6723,0.372,18
6724,0.248,17
6725,0.397,17
6726,0.335,18
6727,0.177,38
6728,0.164,17
6729,0.265,17
6730,0.35,18
6731,0.268,17
6732,0.38,19
6733,0.382,18
6734,0.497,18
6735,0.174,18
6736,0.221,18
6737,0.228,17
6738,0.25,17
6739,0.146,19
6740,0.16,18
6741,0.29,18
6742,0.111,18
6743,0.341,19
6744,0.477,19
6745,0.36,17
6746,0.0871,17
6747,0.261,18
6748,0.304,18
6749,0.269,17
6750,0.544,41
6751,0.55,48
6752,0.432,36
6753,0.384,17
6754,0.435,41
6755,0.47,17
6756,0.0848,18
6757,0.367,17
6758,0.209,18
6759,0.205,17
6760,0.474,16
6761,0.201,17
6762,0.374,17
6763,0.0679,16
6764,0.405,18
6765,0.215,16
6766,0.355,17
6767,0.487,17
6768,0.429,49
6769,0.175,18
6770,0.172,17
6771,0.342,18
6772,0.121,17
6773,0.163,17
6774,0.491,18
6775,0.152,16
6776,0.156,17
6777,0.159,18
6778,0.341,18
6779,0.518,16
6780,0.164,16
6781,0.412,16
6782,0.259,17
6783,0.367,19
6784,0.222,18
6785,0.347,16
6786,0.432,18
6787,0.307,16
6788,0.365,16
6789,0.375,18
6790,0.444,16
6791,0.216,16
6792,0.116,16
6793,0.506,17
6794,0.126,16
6795,0.129,17
6796,0.444,17
6797,0.198,18
6798,0.283,18
6799,0.327,16
6800,0.261,45
6801,0.236,18
6802,0.397,17
6803,0.355,16
6804,0.493,18
6805,0.206,18
6806,0.398,18
6807,0.41,18
6808,0.0846,16
6809,0.49,17
6810,0.172,18
6811,0.312,16
6812,0.393,17
6813,0.223,16
6814,0.263,43
6815,0.164,16
6816,0.17,17
6817,0.178,17
6818,0.248,16
6819,0.257,17
6820,0.349,18
6821,0.203,17
6822,0.2,16
6823,0.211,16
6824,0.104,16
6825,0.313,16
6826,0.327,18
6827,0.196,18
6828,0.163,16
6829,0.207,17
6830,0.187,16
6831,0.129,16
6832,0.135,19
6833,0.196,16
6834,0.194,16
6835,0.477,17
6836,0.479,17
6837,0.245,18
6838,0.268,18
6839,0.213,17
6840,0.145,16
6841,0.413,18
6842,0.519,16
6843,0.154,17
6844,0.0709,16
6845,0.254,16
6846,0.441,17
6847,0.394,17
6848,0.242,19
6849,0.243,18
6850,0.454,36
6851,0.523,42
6852,0.133,37
6853,0.205,42
6854,0.12,17
6855,0.182,39
6856,0.355,16
6857,0.178,17
6858,0.484,40
6859,0.406,38
6860,0.437,17
6861,0.235,18
6862,0.263,43
6863,0.238,16
6864,0.202,17
6865,0.392,16
6866,0.276,47
6867,0.124,17
6868,0.377,17
6869,0.451,18
6870,0.606,17
6871,0.211,17
6872,0.0916,18
6873,0.17,17
6874,0.512,17
6875,0.335,16
6876,0.13,16
6877,0.413,17
6878,0.0888,18
6879,0.199,17
6880,0.341,17
6881,0.467,18
6882,0.558,18
6883,0.215,16
6884,0.388,18
6885,0.415,17
6886,0.453,18
6887,0.282,18
6888,0.115,16
6889,0.198,16
6890,0.379,17
6891,0.244,18
6892,0.584,18
6893,0.449,17
6894,0.19,17
6895,0.329,17
6896,0.287,17
6897,0.147,17
6898,0.258,17
6899,0.101,17
6900,0.152,35
6901,0.145,34
6902,0.329,38
6903,0.517,39
6904,0.443,36
6905,0.25,17
6906,0.329,32
6907,0.252,17
6908,0.441,44
6909,0.271,16
6910,0.174,17
6911,0.395,17
6912,0.556,42
6913,0.401,17
6914,0.518,18
6915,0.411,39
6916,0.392,17
6917,0.255,16
6918,0.169,17
6919,0.24,17
6920,0.233,16
6921,0.225,16
6922,0.0665,17
6923,0.239,17
6924,0.331,17
6925,0.295,17
6926,0.202,18
6927,0.137,17
6928,0.0749,18
6929,0.362,18
6930,0.119,17
6931,0.206,18
6932,0.299,16
6933,0.345,16
6934,0.338,17
6935,0.149,17
6936,0.116,17
6937,0.099,16
6938,0.467,16
6939,0.192,16
6940,0.147,16
6941,0.111,18
6942,0.39,17
6943,0.346,18
6944,0.227,17
6945,0.206,17
6946,0.22,17
6947,0.269,18
6948,0.292,16
6949,0.229,17
6950,0.364,40
6951,0.469,44
6952,0.226,37
6953,0.51,17
6954,0.235,15
6955,0.361,16
6956,0.35,16
6957,0.225,17
6958,0.379,17
6959,0.384,44
6960,0.539,36
6961,0.234,16
6962,0.419,16
6963,0.228,16
6964,0.468,16
6965,0.304,17
6966,0.335,16
6967,0.259,16
6968,0.422,15
6969,0.247,16
6970,0.336,17
6971,0.215,16
6972,0.413,16
6973,0.32,15
6974,0.193,17
6975,0.33,17
6976,0.159,16
6977,0.278,17
6978,0.297,16
6979,0.254,15
6980,0.19,17
6981,0.32,15
6982,0.305,17
6983,0.203,18
6984,0.189,15
6985,0.337,17
6986,0.171,16
6987,0.114,17
6988,0.469,16
6989,0.12,15
6990,0.0859,17
6991,0.203,16
6992,0.193,17
6993,0.573,17
6994,0.128,16
6995,0.565,16
6996,0.406,16
6997,0.379,15
6998,0.363,17
6999,0.38,17
7000,0.449,59
7001,0.373,64
7002,0.532,52
7003,0.514,64
7004,0.388,36
7005,0.678,36
7006,0.487,39
7007,0.607,38
7008,0.434,36
7009,0.566,33
7010,0.437,35
7011,0.584,37
7012,0.466,35
7013,0.61,34
7014,0.476,34
7015,0.508,34
7016,0.495,34
7017,0.296,35
7018,0.555,35
7019,0.708,35
7020,0.472,33
7021,0.651,39
7022,0.583,38
7023,0.398,34
7024,0.63,38
7025,0.646,44
7026,0.64,36
7027,0.531,34
7028,0.62,36
7029,0.515,34
7030,0.43,37
7031,0.631,39
7032,0.505,35
7033,0.565,39
7034,0.546,33
7035,0.699,44
7036,0.409,0
7037,0.409,0
7038,0.462,34
7039,0.553,37
7040,0.409,0
7041,0.409,0
7042,0.409,0
7043,0.654,37
7044,0.325,0
7045,0.606,0
7046,0.778,0
7047,0.602,39
7048,0.552,37
7049,0.529,38
7050,0.548,31
7051,0.503,30
7052,0.502,58
7053,0.582,32
7054,0.478,30
7055,0.608,33
7056,0.592,30
7057,0.376,31
7058,0.535,31
7059,0.636,31
7060,0.591,33
7061,0.594,31
7062,0.551,30
7063,0.36,35
7064,0.659,31
7065,0.474,30
7066,0.579,30
7067,0.442,33
7068,0.502,32
7069,0.687,29
7070,0.576,33
7071,0.639,31
7072,0.471,32
7073,0.454,31
7074,0.547,31
7075,0.588,30
7076,0.591,32
7077,0.501,32
7078,0.336,31
7079,0.573,32
7080,0.373,30
7081,0.649,30
7082,0.506,35
7083,0.718,30
7084,0.562,32
7085,0.367,31
7086,0.609,32
7087,0.594,29
7088,0.558,31
7089,0.485,32
7090,0.634,33
7091,0.608,31
7092,0.33,30
7093,0.369,31
7094,0.438,29
7095,0.614,30
7096,0.536,30
7097,0.503,32
7098,0.432,32
7099,0.768,32
7100,0.589,54
7101,0.657,66
7102,0.509,57
7103,0.583,28
7104,0.51,28
7105,0.444,28
7106,0.441,29
7107,0.677,28
7108,0.556,29
7109,0.439,29
7110,0.426,29
7111,0.81,29
7112,0.448,30
7113,0.605,29
7114,0.698,29
7115,0.463,29
7116,0.43,29
7117,0.383,28
7118,0.58,30
7119,0.548,29
7120,0.314,29
7121,0.672,29
7122,0.44,30
7123,0.45,30
7124,0.469,30
7125,0.654,29
7126,0.301,29
7127,0.61,29
7128,0.533,29
7129,0.604,28
7130,0.488,28
7131,0.544,30
7132,0.594,29
7133,0.64,28
7134,0.456,28
7135,0.465,28
7136,0.596,28
7137,0.268,29
7138,0.642,29
7139,0.564,29
7140,0.589,27
7141,0.392,29
7142,0.505,29
7143,0.498,31
7144,0.357,30
7145,0.685,31
7146,0.601,28
7147,0.458,28
7148,0.551,28
7149,0.417,29
7150,0.678,47
7151,0.582,69
7152,0.593,26
7153,0.617,27
7154,0.388,28
7155,0.456,27
7156,0.457,27
7157,0.674,28
7158,0.33,27
7159,0.311,27
7160,0.594,26
7161,0.493,28
7162,0.553,26
7163,0.576,27
7164,0.59,28
7165,0.472,28
7166,0.522,30
7167,0.576,28
7168,0.574,28
7169,0.559,29
7170,0.358,28
7171,0.354,27
7172,0.629,28
7173,0.391,27
7174,0.45,28
7175,0.521,27
7176,0.484,28
7177,0.587,28
7178,0.559,28
7179,0.534,29
7180,0.355,30
7181,0.422,27
7182,0.661,27
7183,0.565,31
7184,0.636,27
7185,0.531,28
7186,0.487,27
7187,0.614,27
7188,0.457,26
7189,0.569,28
7190,0.512,28
7191,0.603,29
7192,0.45,26
7193,0.732,29
7194,0.444,26
7195,0.568,27
7196,0.648,28
7197,0.57,28
7198,0.479,27
7199,0.404,27
7200,0.416,58
7201,0.618,49
7202,0.427,27
7203,0.587,61
7204,0.615,26
7205,0.536,26
7206,0.652,26
7207,0.598,53
7208,0.543,27
7209,0.667,59
7210,0.579,55
7211,0.25,26
7212,0.37,26
7213,0.593,25
7214,0.423,29
7215,0.356,27
7216,0.642,26
7217,0.461,27
7218,0.554,27
7219,0.507,26
7220,0.571,26
7221,0.468,28
7222,0.616,26
7223,0.657,26
7224,0.401,26
7225,0.724,27
7226,0.38,26
7227,0.821,27
7228,0.543,27
7229,0.525,26
7230,0.57,29
7231,0.514,26
7232,0.533,26
7233,0.822,26
7234,0.41,26
7235,0.419,27
7236,0.497,26
7237,0.519,27
7238,0.554,27
7239,0.593,26
7240,0.596,27
7241,0.582,25
7242,0.393,29
7243,0.594,26
7244,0.571,25
7245,0.658,26
7246,0.566,26
7247,0.368,27
7248,0.396,27
7249,0.648,26
7250,0.622,52
7251,0.424,62
7252,0.599,25
7253,0.526,25
7254,0.502,26
7255,0.557,26
7256,0.678,27
7257,0.595,25
7258,0.691,25
7259,0.473,26
7260,0.658,25
7261,0.562,25
7262,0.42,26
7263,0.648,26
7264,0.508,25
7265,0.598,25
7266,0.456,25
7267,0.473,28
7268,0.335,25
7269,0.697,29
7270,0.609,25
7271,0.341,26
7272,0.588,26
7273,0.565,29
7274,0.658,26
7275,0.563,25
7276,0.315,25
7277,0.656,25
7278,0.503,25
7279,0.497,26
7280,0.51,25
7281,0.537,28
7282,0.565,25
7283,0.351,27
7284,0.544,25
7285,0.684,27
7286,0.517,26
7287,0.284,28
7288,0.696,27
7289,0.493,28
7290,0.484,28
7291,0.567,27
7292,0.294,25
7293,0.435,26
7294,0.502,28
7295,0.629,28
7296,0.68,25
7297,0.447,26
7298,0.606,27
7299,0.466,25
7300,0.621,67
7301,0.54,25
7302,0.426,50
7303,0.66,25
7304,0.562,25
7305,0.402,24
7306,0.553,24
7307,0.719,25
7308,0.669,25
7309,0.41,25
7310,0.585,24
7311,0.342,27
7312,0.614,24
7313,0.682,28
7314,0.63,24
7315,0.591,26
7316,0.529,26
7317,0.528,24
7318,0.585,24
7319,0.46,25
7320,0.546,28
7321,0.5,25
7322,0.477,24
7323,0.577,25
7324,0.542,24
7325,0.757,24
7326,0.566,26
7327,0.618,24
7328,0.561,26
7329,0.381,25
7330,0.563,24
7331,0.659,27
7332,0.549,24
7333,0.626,25
7334,0.574,24
7335,0.66,26
7336,0.411,26
7337,0.669,24
7338,0.66,26
7339,0.617,25
7340,0.492,24
7341,0.578,28
7342,0.534,25
7343,0.653,29
7344,0.397,25
7345,0.587,25
7346,0.591,25
7347,0.466,25
7348,0.679,27
7349,0.55,25
7350,0.457,23
7351,0.401,24
7352,0.414,25
7353,0.57,23
7354,0.338,25
7355,0.556,24
7356,0.556,24
7357,0.586,24
7358,0.516,24
7359,0.653,27
7360,0.544,25
7361,0.688,24
7362,0.444,27
7363,0.523,27
7364,0.635,27
7365,0.425,23
7366,0.428,25
7367,0.626,24
7368,0.378,24
7369,0.313,26
7370,0.588,25
7371,0.449,24
7372,0.328,27
7373,0.575,26
7374,0.566,24
7375,0.48,23
7376,0.597,25
7377,0.693,23
7378,0.57,23
7379,0.619,23
7380,0.607,24
7381,0.691,24
7382,0.435,25
7383,0.635,25
7384,0.583,25
7385,0.649,24
7386,0.473,23
7387,0.603,25
7388,0.545,27
7389,0.617,23
7390,0.295,24
7391,0.598,23
7392,0.612,24
7393,0.442,23
7394,0.614,23
7395,0.617,23
7396,0.495,24
7397,0.494,26
7398,0.539,23
7399,0.628,23
7400,0.602,45
7401,0.713,24
7402,0.486,24
7403,0.39,23
7404,0.502,24
7405,0.327,24
7406,0.527,24
7407,0.673,23
7408,0.669,23
7409,0.507,22
7410,0.633,24
7411,0.581,23
7412,0.491,24
7413,0.459,23
7414,0.616,24
7415,0.496,24
7416,0.616,23
7417,0.587,24
7418,0.565,24
7419,0.522,26
7420,0.639,23
7421,0.501,23
7422,0.723,23
7423,0.607,24
7424,0.571,24
7425,0.401,25
7426,0.717,23
7427,0.63,22
7428,0.491,58
7429,0.625,23
7430,0.568,26
7431,0.635,23
7432,0.603,24
7433,0.47,24
7434,0.515,23
7435,0.612,24
7436,0.481,23
7437,0.41,24
7438,0.628,26
7439,0.753,25
7440,0.488,23
7441,0.466,24
7442,0.582,23
7443,0.61,22
7444,0.703,25
7445,0.625,23
7446,0.549,23
7447,0.692,24
7448,0.66,26
7449,0.625,24
7450,0.359,41
7451,0.584,13
7452,0.598,50
7453,0.693,56
7454,0.514,41
7455,0.546,23
7456,0.495,23
7457,0.519,23
7458,0.356,24
7459,0.536,59
7460,0.777,23
7461,0.403,25
7462,0.44,23
7463,0.431,22
7464,0.422,38
7465,0.533,54
7466,0.57,24
7467,0.476,23
7468,0.583,24
7469,0.484,22
7470,0.456,24
7471,0.545,23
7472,0.673,23
7473,0.421,23
7474,0.555,24
7475,0.558,23
7476,0.576,24
7477,0.627,23
7478,0.642,23
7479,0.575,24
7480,0.628,25
7481,0.466,23
7482,0.425,22
7483,0.526,23
7484,0.488,23
7485,0.426,26
7486,0.474,23
7487,0.576,24
7488,0.588,24
7489,0.505,25
7490,0.748,23
7491,0.608,25
7492,0.589,23
7493,0.605,23
7494,0.525,23
7495,0.377,22
7496,0.716,23
7497,0.44,24
7498,0.543,23
7499,0.456,24
7500,0.345,43
7501,0.556,23
7502,0.599,22
7503,0.563,23
7504,0.461,22
7505,0.582,24
7506,0.49,25
7507,0.517,23
7508,0.438,22
7509,0.515,23
7510,0.559,23
7511,0.555,23
7512,0.475,24
7513,0.719,22
7514,0.583,26
7515,0.762,23
7516,0.61,23
7517,0.666,22
7518,0.519,23
7519,0.413,23
7520,0.673,22
7521,0.585,23
7522,0.696,23
7523,0.685,27
7524,0.348,23
7525,0.616,23
7526,0.797,23
7527,0.592,23
7528,0.422,26
7529,0.528,22
7530,0.497,22
7531,0.42,23
7532,0.471,22
7533,0.454,23
7534,0.62,22
7535,0.514,25
7536,0.544,22
7537,0.646,22
7538,0.664,23
7539,0.475,22
7540,0.503,24
7541,0.692,23
7542,0.264,25
7543,0.514,22
7544,0.511,22
7545,0.283,25
7546,0.456,23
7547,0.404,23
7548,0.463,23
7549,0.341,22
7550,0.598,43
7551,0.465,23
7552,0.361,23
7553,0.675,22
7554,0.721,23
7555,0.399,22
7556,0.675,22
7557,0.593,23
7558,0.547,22
7559,0.474,23
7560,0.421,25
7561,0.375,24
7562,0.664,23
7563,0.528,23
7564,0.465,22
7565,0.481,21
7566,0.361,22
7567,0.658,22
7568,0.748,23
7569,0.337,23
7570,0.434,22
7571,0.482,22
7572,0.612,22
7573,0.627,23
7574,0.491,23
7575,0.559,22
7576,0.605,22
7577,0.522,23
7578,0.496,23
7579,0.353,24
7580,0.618,24
7581,0.546,23
7582,0.621,23
7583,0.66,25
7584,0.574,24
7585,0.553,22
7586,0.615,23
7587,0.473,24
7588,0.406,23
7589,0.65,24
7590,0.478,22
7591,0.609,22
7592,0.588,23
7593,0.553,24
7594,0.473,22
7595,0.571,22
7596,0.527,22
7597,0.669,24
7598,0.631,0
7599,0.471,23
7600,0.624,43
7601,0.645,12
7602,0.616,35
7603,0.591,44
7604,0.48,23
7605,0.463,22
7606,0.611,21
7607,0.429,22
7608,0.577,23
7609,0.626,23
7610,0.495,22
7611,0.433,21
7612,0.441,23
7613,0.395,23
7614,0.62,23
7615,0.399,23
7616,0.608,22
7617,0.455,22
7618,0.544,25
7619,0.607,22
7620,0.536,22
7621,0.548,23
7622,0.525,22
7623,0.42,24
7624,0.51,22
7625,0.479,25
7626,0.486,22
7627,0.65,22
7628,0.422,22
7629,0.641,23
7630,0.506,21
7631,0.563,25
7632,0.558,22
7633,0.615,22
7634,0.672,25
7635,0.624,22
7636,0.481,22
7637,0.417,22
7638,0.454,21
7639,0.645,23
7640,0.562,21
7641,0.628,21
7642,0.486,22
7643,0.525,22
7644,0.43,23
7645,0.609,22
7646,0.379,22
7647,0.362,22
7648,0.574,22
7649,0.469,22
7650,0.794,53
7651,0.638,21
7652,0.5,24
7653,0.543,23
7654,0.54,22
7655,0.525,22
7656,0.606,22
7657,0.611,24
7658,0.623,21
7659,0.419,22
7660,0.439,22
7661,0.671,22
7662,0.438,24
7663,0.578,23
7664,0.407,22
7665,0.67,23
7666,0.372,23
7667,0.447,21
7668,0.376,25
7669,0.579,23
7670,0.59,23
7671,0.514,22
7672,0.463,24
7673,0.785,22
7674,0.584,22
7675,0.607,22
7676,0.678,23
7677,0.444,23
7678,0.634,24
7679,0.549,23
7680,0.733,21
7681,0.601,22
7682,0.389,21
7683,0.623,22
7684,0.485,25
7685,0.613,23
7686,0.494,25
7687,0.477,21
7688,0.37,23
7689,0.355,23
7690,0.526,22
7691,0.574,25
7692,0.468,23
7693,0.474,22
7694,0.516,21
7695,0.631,21
7696,0.564,23
7697,0.386,21
7698,0.67,24
7699,0.603,21
7700,0.571,60
7701,0.535,21
7702,0.456,22
7703,0.584,48
7704,0.477,23
7705,0.438,22
7706,0.564,22
7707,0.393,22
7708,0.483,22
7709,0.595,40
7710,0.438,42
7711,0.551,22
7712,0.43,22
7713,0.571,23
7714,0.57,22
7715,0.578,21
7716,0.547,21
7717,0.669,21
7718,0.404,21
7719,0.509,22
7720,0.41,20
7721,0.536,21
7722,0.371,24
7723,0.582,21
7724,0.61,24
7725,0.436,23
7726,0.776,21
7727,0.626,22
7728,0.441,22
7729,0.737,22
7730,0.492,24
7731,0.56,21
7732,0.534,22
7733,0.468,21
7734,0.485,57
7735,0.516,22
7736,0.53,21
7737,0.514,22
7738,0.496,21
7739,0.555,21
7740,0.433,22
7741,0.523,21
7742,0.693,23
7743,0.565,21
7744,0.572,21
7745,0.493,21
7746,0.449,21
7747,0.556,21
7748,0.491,0
7749,0.524,22
7750,0.683,56
7751,0.48,58
7752,0.532,33
7753,0.486,22
7754,0.625,21
7755,0.554,21
7756,0.443,21
7757,0.583,21
7758,0.403,22
7759,0.673,20
7760,0.456,21
7761,0.615,21
7762,0.395,23
7763,0.316,21
7764,0.655,22
7765,0.527,21
7766,0.684,20
7767,0.324,24
7768,0.69,22
7769,0.629,21
7770,0.447,24
7771,0.37,22
7772,0.646,22
7773,0.418,22
7774,0.389,24
7775,0.62,21
7776,0.496,21
7777,0.641,20
7778,0.459,22
7779,0.547,21
7780,0.488,22
7781,0.438,20
7782,0.539,24
7783,0.616,22
7784,0.531,22
7785,0.363,22
7786,0.519,21
7787,0.53,21
7788,0.48,21
7789,0.474,24
7790,0.56,21
7791,0.774,22
7792,0.626,20
7793,0.313,24
7794,0.524,21
7795,0.417,24
7796,0.64,20
7797,0.505,21
7798,0.418,23
7799,0.414,22
7800,0.272,42
7801,0.531,21
7802,0.648,60
7803,0.377,36
7804,0.592,21
7805,0.572,21
7806,0.563,20
7807,0.572,22
7808,0.551,22
7809,0.349,20
7810,0.47,22
7811,0.548,20
7812,0.332,21
7813,0.471,21
7814,0.646,24
7815,0.45,22
7816,0.494,22
7817,0.692,22
7818,0.717,22
7819,0.549,22
7820,0.539,22
7821,0.577,21
7822,0.505,20
7823,0.38,21
7824,0.601,22
7825,0.76,21
7826,0.765,21
7827,0.34,20
7828,0.48,22
7829,0.526,21
7830,0.439,21
7831,0.527,22
7832,0.446,22
7833,0.496,24
7834,0.449,22
7835,0.516,22
7836,0.556,20
7837,0.316,20
7838,0.507,20
7839,0.62,20
7840,0.614,22
7841,0.505,21
7842,0.558,21
7843,0.68,21
7844,0.524,21
7845,0.611,21
7846,0.52,21
7847,0.447,21
7848,0.413,21
7849,0.354,20
7850,0.578,40
7851,0.48,55
7852,0.67,40
7853,0.53,52
7854,0.721,21
7855,0.573,54
7856,0.678,21
7857,0.329,22
7858,0.582,21
7859,0.605,40
7860,0.495,22
7861,0.601,20
7862,0.569,21
7863,0.574,21
7864,0.432,21
7865,0.379,20
7866,0.591,22
7867,0.494,22
7868,0.428,20
7869,0.448,20
7870,0.442,23
7871,0.52,20
7872,0.431,21
